mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin
68	68	270	270	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	802					
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	803					
68	68	271	271	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	804					
68	68	268	268	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	805					
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	806					
68	68	270	270	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	807					
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	808					
68	68	271	271	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	809					
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	810					
69	69	272	272	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	811					
69	69	545/2	545/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	812					
69	69	273	273	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	813					
69	69	547/2	547/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	814					
69	69	274	274	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	815					
69	69	549/2	549/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	816					
69	69	275	275	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	817					
69	69	272	272	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	818					
69	69	547/2	547/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	819					
69	69	274	274	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	820					
69	69	549/2	549/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	821					
69	69	275	275	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	822					
69	69	551/2	551/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	823					
70	70	276	276	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	824					
70	70	553/2	553/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	825					
70	70	277	277	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	826					
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	827					
70	70	278	278	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	828					
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	829					
70	70	279	279	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	830					
70	70	276	276	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	831					
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	832					
70	70	278	278	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	833					
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	834					
70	70	279	279	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	835					
70	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	836					
71	71	280	280	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	837					
71	71	561/2	561/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	838					
71	71	281	281	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	839					
71	71	563/2	563/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	840					
71	71	282	282	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	841					
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	842					
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	843					
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	844					
71	71	280	280	0.0	0	0	StaffText	4/4	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>cresc."		
71	71	280	280	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	845					
71	71	281	281	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	846					
71	71	282	282	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	847		articAccentAbove			
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	848					
72	72	284	284	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	849					
72	72	569/2	569/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	850					
72	72	285	285	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	851					
72	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	852					
72	72	286	286	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	853					
72	72	573/2	573/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	854					
72	72	287	287	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	855					
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	856					
72	72	284	284	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	857					
72	72	285	285	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	858					
72	72	286	286	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	859		articAccentAbove			
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	860					
73	73	288	288	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	861					
73	73	577/2	577/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	862					
73	73	289	289	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	863					
73	73	579/2	579/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	864					
73	73	290	290	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	865					
73	73	581/2	581/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	866					
73	73	291	291	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	867					
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	868					
73	73	288	288	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	869					
73	73	289	289	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	870					
73	73	290	290	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	871		articAccentAbove			
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	872					
74	74	292	292	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	873					
74	74	585/2	585/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	874					
74	74	293	293	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	875					
74	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	876					
74	74	294	294	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	877					
74	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	878					
74	74	295	295	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	879					
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	880					
74	74	292	292	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	881					
74	74	293	293	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	882					
74	74	294	294	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	883					
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	884					
75	75	296	296	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	885					
75	75	297	297	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	886					
75	75	892/3	892/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	887					
75	75	893/3	893/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	888					
75	75	298	298	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	889					
75	75	299	299	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	890					
75	75	898/3	898/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	891					
75	75	899/3	899/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	892					
75	75	296	296	0.0	0	0	Dynamic	4/4	2	1	0				ff				
75	75	296	296	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	893					
75	75	297	297	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	894					
75	75	299	299	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	895					
76	76	300	300	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	896					
76	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	897					
76	76	302	302	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	898					
76	76	605/2	605/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	899					
76	76	303	303	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	900					
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	901					
76	76	300	300	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	902					
76	76	301	301	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	903					
76	76	303	303	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	904					
77	77	304	304	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	905					
77	77	305	305	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	906					
77	77	916/3	916/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	907					
77	77	917/3	917/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	908					
77	77	306	306	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	909					
77	77	307	307	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	910					
77	77	922/3	922/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	911					
77	77	923/3	923/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	912					
77	77	304	304	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	913					
77	77	305	305	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	914					
77	77	306	306	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	915					
77	77	307	307	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	916					
78	78	308	308	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	917					
78	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	918					
78	78	309	309	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	919					
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	920					
78	78	310	310	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	921					
78	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	922					
78	78	311	311	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	923					
78	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	924					
78	78	309	309	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	925					
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	926					
78	78	310	310	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	927					
78	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	928					
78	78	311	311	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	929					
79	79	312	312	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	930					
79	79	313	313	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	931					
79	79	940/3	940/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	932					
79	79	941/3	941/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	933					
79	79	314	314	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	934					
79	79	315	315	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	935					
79	79	946/3	946/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	936					
79	79	947/3	947/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	937					
79	79	312	312	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	938					
79	79	313	313	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	939					
79	79	315	315	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	940					
80	80	316	316	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	941					
80	80	635/2	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	942					
80	80	318	318	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	943					
80	80	637/2	637/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	944					
80	80	319	319	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	945					
80	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	946					
80	80	316	316	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	947					
80	80	317	317	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	948					
80	80	318	318	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	949					
80	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	950					
81	81	320	320	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	951					
81	81	322	322	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	952					
81	81	645/2	645/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	953					
81	81	323	323	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	954					
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	955					
81	81	320	320	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	956					
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	957					
81	81	320	320	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	958					
81	81	641/2	641/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	959					
81	81	321	321	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	960					
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	961					
81	81	322	322	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	962					
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	963					
81	81	322	322	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	964					
82	82	324	324	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	965					
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	966					
82	82	326	326	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	967					
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	968					
82	82	327	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	969					
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	970					
82	82	324	324	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	971					
82	82	649/2	649/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	972					
82	82	325	325	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	973					
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	974					
82	82	326	326	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	975					
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	976					
83	83	328	328	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	977					
83	83	657/2	657/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	978					
83	83	329	329	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	979					
83	83	659/2	659/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	980					
83	83	330	330	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	981					
83	83	661/2	661/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	982					
83	83	331	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	983					
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	984					
83	83	328	328	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	985					
83	83	659/2	659/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	986					
83	83	330	330	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	987					
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	988					
84	84	332	332	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	989					
84	84	665/2	665/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	990					
84	84	333	333	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	991					
84	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	992					
84	84	334	334	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	993					
84	84	669/2	669/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	994					
84	84	335	335	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	995					
84	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	996					
84	84	332	332	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	997					
84	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	998					
84	84	334	334	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	999					
84	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1000					
85	85	336	336	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1001					
85	85	337	337	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	1002					
85	85	1012/3	1012/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	1003					
85	85	1013/3	1013/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	1004					
85	85	338	338	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1005					
85	85	339	339	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	1006					
85	85	1018/3	1018/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	1007					
85	85	1019/3	1019/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	1008					
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1009					
85	85	337	337	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1010					
85	85	338	338	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1011					
85	85	339	339	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1012					
86	86	340	340	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1013					
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1014					
86	86	342	342	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1015					
86	86	685/2	685/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	1016					
86	86	343	343	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1017					
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1018					
86	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1019					
86	86	341	341	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1020					
86	86	342	342	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1021					
86	86	343	343	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1022					
87	87	344	344	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1023					
87	87	1036/3	1036/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	1024					
87	87	1037/3	1037/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	1025					
87	87	346	346	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1026					
87	87	347	347	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	1027					
87	87	1042/3	1042/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	1028					
87	87	1043/3	1043/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	1029					
87	87	344	344	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1030					
87	87	345	345	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1031					
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1032					
87	87	347	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1033					
88	88	348	348	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	1034					
88	88	699/2	699/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1035					
88	88	350	350	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1036					
88	88	701/2	701/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	1037					
88	88	351	351	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1038					
88	88	703/2	703/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1039					
88	88	348	348	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1040					
88	88	349	349	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1041					
88	88	350	350	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1042					
88	88	351	351	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1043					
89	89	352	352	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1044					
89	89	353	353	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	1045					
89	89	1060/3	1060/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	1046					
89	89	1061/3	1061/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	1047					
89	89	354	354	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	1048					
89	89	355	355	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	1049					
89	89	1066/3	1066/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	1050					
89	89	1067/3	1067/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	1051					
89	89	352	352	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1052					
89	89	353	353	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1053					
89	89	354	354	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1054					
89	89	355	355	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1055					
90	90	356	356	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1056					
90	90	357	357	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1057					
90	90	358	358	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1058					
90	90	356	356	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1059					
90	90	357	357	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1060					
90	90	358	358	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1061					
