mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va
167	166	498	498	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1328							
168	167	999/2	999/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1329				266			
168	167	1001/2	1001/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1330							
168	167	1003/2	1003/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1331				267			
168	167	502	502	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1332							
168	167	999/2	999/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1333				268			
168	167	1001/2	1001/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1334							
168	167	1003/2	1003/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1335				269			
168	167	502	502	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1336							
168	167	500	500	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1337							
168	167	501	501	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1338							
169	168	1005/2	1005/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1339				270			
169	168	1007/2	1007/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1340							
169	168	1009/2	1009/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1341							
169	168	1005/2	1005/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1342				271			
169	168	1007/2	1007/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1343							
169	168	1009/2	1009/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1344							
169	168	503	503	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1345							
169	168	504	504	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1346							
169	168	505	505	0.5	5/8	5/8	Chord	6/8	2	2	1/8	1/8	1	1347							
170	169	1011/2	1011/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1348							
170	169	1013/2	1013/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1349							
170	169	507	507	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1350							
170	169	1011/2	1011/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1351							
170	169	1013/2	1013/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1352							
170	169	507	507	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1353							
170	169	1015/2	1015/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1354		articStaccatoAbove					
170	169	508	508	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1355		articStaccatoAbove					
170	169	506	506	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1356							
171	170	509	509	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1357		articStaccatoBelow					
171	170	1019/2	1019/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1358		articStaccatoBelow					
171	170	510	510	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1359		articStaccatoBelow					
171	170	1017/2	1017/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1360		articAccentAbove		272			
171	170	510	510	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1361							
171	170	1021/2	1021/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1362		articStaccatoBelow					
171	170	511	511	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1363		articStaccatoBelow					
172	171	512	512	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1364		articStaccatoBelow					
172	171	1025/2	1025/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1365		articStaccatoBelow					
172	171	513	513	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1366		articStaccatoBelow					
172	171	1023/2	1023/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1367		articAccentBelow		273			
172	171	513	513	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1368							
172	171	1027/2	1027/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1369		articStaccatoAbove					
172	171	514	514	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1370		articStaccatoAbove					
173	172	515	515	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1371		articStaccatoBelow					
173	172	1031/2	1031/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1372		articStaccatoBelow					
173	172	516	516	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1373		articStaccatoBelow					
173	172	1029/2	1029/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1374		articAccentAbove		274			
173	172	516	516	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1375							
173	172	1033/2	1033/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1376		articStaccatoBelow					
173	172	517	517	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1377		articStaccatoBelow					
174	173	518	518	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1378		articStaccatoBelow					
174	173	1037/2	1037/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1379		articStaccatoBelow					
174	173	519	519	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1380		articStaccatoBelow					
174	173	1035/2	1035/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1381		articAccentBelow		275			
174	173	519	519	0.0	3/8	3/8	StaffText	6/8	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>poco cresc."				
174	173	519	519	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1382							
174	173	1039/2	1039/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1383		articStaccatoBelow					
174	173	520	520	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1384		articStaccatoBelow					
175	174	521	521	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1385		articStaccatoBelow					
175	174	1043/2	1043/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1386		articStaccatoBelow					
175	174	522	522	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1387		articStaccatoBelow					
175	174	1041/2	1041/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1388		articAccentBelow		276			
175	174	522	522	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1389							
175	174	1045/2	1045/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1390		articStaccatoAbove					
175	174	523	523	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1391		articStaccatoAbove					
176	175	524	524	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1392		articStaccatoBelow					
176	175	1049/2	1049/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1393		articStaccatoBelow					
176	175	525	525	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1394		articStaccatoBelow					
176	175	1051/2	1051/2	0.0	1/2	1/2	Spanner	6/8	1	1	0									3	
176	175	1051/2	1051/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1395				277		3	
176	175	526	526	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1396				277		3	
176	175	1051/2	1051/2	1.0	1/2	1/2	Chord	6/8	1	2	1/4	1/4	1	1397				278		3	
176	175	1047/2	1047/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1398		articAccentAbove		279			
176	175	525	525	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1399							
176	175	1051/2	1051/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1400							
176	175	1051/2	1051/2	1.0	1/2	1/2	Chord	6/8	2	2	1/4	1/4	1	1401				280			
177	176	1053/2	1053/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1402						3	
177	176	527	527	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1403				281		3	
177	176	1055/2	1055/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1404				281		3	
177	176	528	528	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1405						3	
177	176	1057/2	1057/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1406				282		3	
177	176	529	529	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1407				282		3	
177	176	1053/2	1053/2	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	1408						3	
177	176	527	527	1.0	1/8	1/8	Chord	6/8	1	2	1/4	1/4	1	1409						3	
177	176	528	528	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	1410						3	
177	176	1057/2	1057/2	1.0	1/2	1/2	Chord	6/8	1	2	1/4	1/4	1	1411				283		3	
177	176	1053/2	1053/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1412							
177	176	527	527	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	1413							
177	176	528	528	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1414							
177	176	1057/2	1057/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1415							
177	176	1053/2	1053/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1416							
177	176	527	527	1.0	1/8	1/8	Chord	6/8	2	2	1/4	1/4	1	1417				284			
177	176	528	528	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1418							
177	176	1057/2	1057/2	1.0	1/2	1/2	Chord	6/8	2	2	1/4	1/4	1	1419				285			
178	177	1059/2	1059/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1420						3	
178	177	530	530	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1421		articStaccatoAbove				3	
178	177	1061/2	1061/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1422		articStaccatoAbove				3	
178	177	531	531	0.0	3/8	3/8	Dynamic	6/8	1	1	0				f						
178	177	531	531	0.0	3/8	3/8	Spanner	6/8	1	1	0										
178	177	531	531	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	1423							
178	177	1059/2	1059/2	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	1424							
178	177	530	530	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	1425		articStaccatoBelow					
178	177	1061/2	1061/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	1426		articStaccatoBelow					
178	177	1059/2	1059/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1427							
178	177	530	530	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1428		articStaccatoAbove					
178	177	1061/2	1061/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1429		articStaccatoAbove					
178	177	531	531	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1430							
178	177	1059/2	1059/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1431							
178	177	530	530	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1432		articStaccatoBelow					
178	177	1061/2	1061/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8	1/8	1	1433		articStaccatoBelow					
179	178	1065/2	1065/2	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	1434				286			
179	178	2131/4	2131/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	1435				286			
179	178	533	533	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	1436				286			
179	178	2133/4	2133/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	1437				286			
179	178	1067/2	1067/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	1438				286			
179	178	2135/4	2135/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	1439				286			
179	178	534	534	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	1440				286			
179	178	2137/4	2137/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	1441				286			
179	178	1069/2	1069/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	1442				286			
179	178	2139/4	2139/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	1443				286			
179	178	535	535	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	1444				286			
179	178	2141/4	2141/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	1445							
179	178	1065/2	1065/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1446							
180	179	2145/4	2145/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	1447				287			
180	179	1073/2	1073/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	1448				287			
180	179	2147/4	2147/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	1449							
180	179	538	538	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1450		articStaccatoBelow					
180	179	1071/2	1071/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	1451				288			
180	179	2143/4	2143/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	1452				288			
180	179	536	536	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	1453							
180	179	537	537	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1454				289			
180	179	1075/2	1075/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1455							
181	180	1079/2	1079/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	1456							
181	180	2159/4	2159/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	1457							
181	180	540	540	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	1458							
181	180	2161/4	2161/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	1459							
181	180	1081/2	1081/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	1460							
181	180	2163/4	2163/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	1461							
181	180	541	541	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	1462							
181	180	1077/2	1077/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	1463				290			
181	180	2155/4	2155/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	1464				290			
181	180	539	539	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	1465				290			
181	180	2157/4	2157/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	1466				290			
181	180	2165/4	2165/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	1467							
182	181	2169/4	2169/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	1468				291			
182	181	1085/2	1085/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	1469				291			
182	181	2171/4	2171/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	1470							
182	181	544	544	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1471		articStaccatoBelow					
182	181	1083/2	1083/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	1472				292			
182	181	2167/4	2167/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	1473				292			
182	181	542	542	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	1474							
182	181	543	543	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1475				293			
182	181	1087/2	1087/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1476							
183	182	1091/2	1091/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	1477				294			
183	182	2183/4	2183/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	1478							
183	182	546	546	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	1479				295			
183	182	2185/4	2185/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	1480				295			
183	182	1093/2	1093/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	1481				295			
183	182	2187/4	2187/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	1482				295			
183	182	547	547	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	1483				295			
183	182	2189/4	2189/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	1484							
183	182	1089/2	1089/2	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	1485				296			
183	182	2179/4	2179/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	1486				296			
183	182	545	545	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	1487				296			
183	182	2181/4	2181/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	1488							
183	182	546	546	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	1489				297			
183	182	2185/4	2185/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	1490				297			
183	182	1093/2	1093/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	1491				297			
183	182	2187/4	2187/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	1492				297			
183	182	547	547	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	1493				297			
183	182	2189/4	2189/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	1494							
184	183	1095/2	1095/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1495		articStaccatoAbove					
184	183	548	548	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1496		articStaccatoAbove					
184	183	1097/2	1097/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1497		articStaccatoAbove					
184	183	549	549	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1498		articStaccatoAbove					
184	183	1099/2	1099/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1499		articStaccatoAbove					
184	183	550	550	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1500		articStaccatoAbove					
184	183	1095/2	1095/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1501		articStaccatoAbove					
184	183	548	548	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1502		articStaccatoAbove					
184	183	1097/2	1097/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1503		articStaccatoAbove					
184	183	549	549	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1504		articStaccatoAbove					
184	183	1099/2	1099/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1505		articStaccatoAbove					
184	183	550	550	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1506		articStaccatoAbove					
185	184	1101/2	1101/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1507		articStaccatoAbove					
185	184	551	551	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1508		articStaccatoAbove					
185	184	1103/2	1103/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1509		articStaccatoAbove					
185	184	552	552	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1510		articStaccatoAbove					
185	184	1105/2	1105/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1511		articStaccatoAbove					
185	184	553	553	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1512		articStaccatoAbove					
185	184	552	552	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	1513							
185	184	1105/2	1105/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	1514							
185	184	553	553	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	1515							
185	184	1101/2	1101/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1516		articStaccatoAbove					
185	184	551	551	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1517		articStaccatoAbove					
185	184	1103/2	1103/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1518		articStaccatoAbove					
185	184	552	552	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1519		articStaccatoAbove					
185	184	1105/2	1105/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1520		articStaccatoAbove					
185	184	553	553	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1521		articStaccatoAbove					
186	185	1107/2	1107/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1522		articStaccatoBelow					
186	185	554	554	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1523		articStaccatoBelow					
186	185	1109/2	1109/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1524		articStaccatoBelow					
186	185	555	555	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1525		articStaccatoBelow					
186	185	1111/2	1111/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1526		articStaccatoBelow					
186	185	556	556	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1527		articStaccatoBelow					
186	185	1107/2	1107/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1528		articStaccatoAbove					
186	185	554	554	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1529		articStaccatoAbove					
186	185	1109/2	1109/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1530		articStaccatoAbove					
186	185	555	555	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1531		articStaccatoAbove					
186	185	1111/2	1111/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1532		articStaccatoAbove					
186	185	556	556	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1533		articStaccatoAbove					
187	186	1113/2	1113/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1534		articStaccatoBelow					
187	186	557	557	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1535		articStaccatoBelow					
187	186	1115/2	1115/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1536		articStaccatoBelow					
187	186	558	558	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1537							
187	186	559	559	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1538							
187	186	1113/2	1113/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1539		articStaccatoBelow					
187	186	557	557	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1540		articStaccatoBelow					
187	186	1115/2	1115/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1541		articStaccatoBelow					
187	186	558	558	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1542							
187	186	559	559	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1543							
188	187	1119/2	1119/2	0.0	0	0	Dynamic	6/8	1	1	0				mf						
188	187	1119/2	1119/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1544							
188	187	1123/2	1123/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1545		articStaccatoBelow					
188	187	562	562	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1546		articStaccatoBelow					
188	187	1119/2	1119/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1547							
188	187	560	560	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1548		articStaccatoAbove					
188	187	1121/2	1121/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1549		articStaccatoAbove					
188	187	561	561	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1550		articAccentAbove					
189	188	1125/2	1125/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1551							
189	188	1129/2	1129/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1552		articStaccatoBelow					
189	188	565	565	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1553		articStaccatoBelow					
189	188	1125/2	1125/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1554							
189	188	563	563	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1555		articStaccatoBelow					
189	188	1127/2	1127/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1556		articStaccatoBelow					
189	188	564	564	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1557		articAccentBelow		298			
190	189	1131/2	1131/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1558							
190	189	1135/2	1135/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1559		articStaccatoBelow					
190	189	568	568	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1560		articStaccatoBelow					
190	189	1131/2	1131/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1561							
190	189	566	566	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1562		articStaccatoAbove					
190	189	1133/2	1133/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1563		articStaccatoAbove					
190	189	567	567	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1564		articAccentAbove					
191	190	1137/2	1137/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1565							
191	190	1141/2	1141/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1566		articStaccatoBelow					
191	190	571	571	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1567		articStaccatoBelow					
191	190	1137/2	1137/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1568							
191	190	569	569	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1569		articStaccatoBelow					
191	190	1139/2	1139/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1570		articStaccatoBelow					
191	190	570	570	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	1571		articAccentBelow		299			
192	191	1143/2	1143/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1572		articStaccatoBelow					
192	191	572	572	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1573		articStaccatoBelow					
192	191	1145/2	1145/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1574		articStaccatoBelow					
192	191	573	573	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1575		articStaccatoBelow					
192	191	1147/2	1147/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1576		articStaccatoBelow					
192	191	574	574	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1577		articStaccatoBelow					
192	191	1143/2	1143/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1578		articStaccatoAbove					
192	191	572	572	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1579		articStaccatoAbove					
